LaptopID,CompanyName,TypeName,OSName,Inches,Ram,Weight,PriceEuros,CPUCompany,CPUModel,CPUFrequency,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPUCompany,GPUModel
2269,HP,Gaming,Windows 7,12.1,32,3.02,1273.92,AMD,A6-Series 9220,2.3,512,1024,Hybrid,Hybrid,ARM,GeForce MX130
2270,Toshiba,Netbook,Windows 10 S,13.1,8,1.08,1453.27,Intel,Core i3 6006U,2.5,1024,256,Hybrid,SSD,ARM,GeForce GTX 1050
2271,Mediacom,Netbook,Android,16.2,32,2.16,915.25,Samsung,Pentium Quad Core N3710,4.2,512,1024,SSD,No,AMD,HD Graphics 400
2272,Apple,Netbook,macOS,14.3,16,1.63,2939.96,Samsung,Core i7 7560U,3.1,128,0,Hybrid,No,AMD,Radeon 530
2273,Microsoft,Gaming,macOS,14.1,8,1.99,667.4,Samsung,Core i7 8650U,3.5,512,256,SSD,Hybrid,Intel,GeForce 920MX
2274,Dell,Netbook,macOS,15.3,8,2.87,2942.03,Samsung,Core i7 6600U,1.9,512,512,Flash Storage,Hybrid,Nvidia,GeForce 930MX
2275,MSI,Gaming,No OS,16.1,32,2.48,1014.41,AMD,A9-Series 9410,1.9,512,512,HDD,Hybrid,Intel,GeForce 930MX 
2276,Mediacom,Workstation,Mac OS X,15.7,32,2.77,1077.32,Samsung,Core M M7-6Y75,3.8,1024,0,Flash Storage,HDD,AMD,HD Graphics 5300
2277,Microsoft,Ultrabook,Windows 10,12.8,8,1.99,2097.28,Intel,E-Series 7110,2.4,1024,1024,HDD,No,Nvidia,Radeon R5
2278,Microsoft,Workstation,Windows 10 S,13.5,16,1.25,741.1,AMD,Core i5 7500U,2.8,128,0,HDD,No,AMD,GeForce 920
2279,Dell,2 in 1 Convertible,Windows 10,11.8,16,2.7,1213.98,AMD,Pentium Quad Core N4200,3.8,256,1024,Hybrid,Hybrid,ARM,Radeon R5 M330
2280,Microsoft,Notebook,Mac OS X,15.2,16,2.75,885.96,Intel,Core i7 6560U,4.5,1024,256,Flash Storage,Hybrid,AMD,Radeon R7 M440
2281,Razer,Workstation,Windows 10,12.1,16,1.3,332.18,AMD,Core i5,2.7,256,0,HDD,HDD,Nvidia,Radeon R7 Graphics
2282,Google,Gaming,Windows 10 S,17.1,16,1.54,1641.14,AMD,Pentium Quad Core N3710,2.7,128,0,HDD,HDD,Intel,Quadro M620M
2283,LG,2 in 1 Convertible,Mac OS X,12.0,32,1.55,2096.22,Samsung,A12-Series 9720P,1.2,256,256,Hybrid,Hybrid,AMD,Radeon Pro 560
2284,Dell,2 in 1 Convertible,Chrome OS,17.2,16,3.35,2303.61,Samsung,A8-Series 7410,1.2,256,1024,HDD,No,AMD,GeForce 930M
2285,Fujitsu,Workstation,macOS,11.6,4,2.18,766.62,Samsung,FX 8800P,3.2,128,256,SSD,SSD,Nvidia,GeForce GTX 1060
2286,MSI,2 in 1 Convertible,Android,14.9,4,1.33,866.2,AMD,Pentium Dual Core 4405U,4.2,1024,512,SSD,Hybrid,Nvidia,HD Graphics 405
2287,Apple,Notebook,Windows 10,12.7,4,2.99,2632.06,Samsung,A10-Series A10-9620P,4.3,1024,512,SSD,HDD,Nvidia,HD Graphics 400
2288,MSI,Ultrabook,macOS,14.1,32,2.23,1243.78,Samsung,Core i7 6820HK,2.1,512,0,HDD,No,Nvidia,HD Graphics 505
2289,HP,Netbook,Chrome OS,12.6,8,1.98,1979.47,Samsung,Core i7 6820HQ,1.4,256,1024,HDD,No,Intel,GeForce 920M
2290,Dell,Ultrabook,Linux,16.1,8,2.63,1030.05,Samsung,A10-Series 9600P,4.2,512,1024,Flash Storage,No,ARM,FirePro W4190M 
2291,Microsoft,Workstation,Mac OS X,16.9,8,3.15,2741.48,Intel,Core i7 7660U,3.7,1024,1024,HDD,No,ARM,Quadro M620M
2292,Fujitsu,Workstation,Windows 10 S,14.8,16,2.33,1505.6,Samsung,Core i3 7100U,4.4,128,0,Hybrid,Hybrid,ARM,HD Graphics 540
2293,Dell,Gaming,Linux,17.0,32,2.56,2063.42,AMD,Celeron Dual Core N3050,3.1,512,256,Hybrid,Hybrid,Intel,HD Graphics 520
2294,Lenovo,Netbook,Mac OS X,16.6,4,2.08,1018.12,Samsung,Atom X5-Z8350,3.1,256,512,Flash Storage,Hybrid,Intel,GeForce GTX 940MX
2295,Mediacom,Ultrabook,Linux,11.8,8,1.97,484.33,Samsung,Core i7 6700HQ,2.3,256,1024,Flash Storage,No,AMD,GeForce GTX 1070M
2296,Lenovo,Gaming,Mac OS X,17.1,32,1.29,1283.36,AMD,Celeron Dual Core N3060,4.5,256,256,SSD,No,Nvidia,Radeon RX 540
2297,Google,2 in 1 Convertible,Android,16.1,4,1.92,683.03,AMD,Celeron Dual Core N3060,2.2,1024,1024,SSD,No,Intel,HD Graphics 505
2298,Samsung,2 in 1 Convertible,Mac OS X,13.9,4,2.74,854.96,Intel,Core i7 6500U,1.3,256,1024,HDD,HDD,AMD,GeForce GTX 960
2299,Google,Netbook,Windows 10 S,15.8,16,2.54,2135.06,AMD,A9-Series 9410,3.8,128,1024,SSD,Hybrid,Intel,Radeon Pro 455
2300,Samsung,Netbook,Windows 10 S,12.2,16,2.97,968.31,AMD,Core i7 8550U,4.5,512,0,Hybrid,SSD,Nvidia,Iris Graphics 540
2301,Vero,2 in 1 Convertible,Chrome OS,12.1,32,1.6,2758.15,AMD,Core M m3-7Y30,1.7,128,512,Hybrid,Hybrid,Nvidia,Radeon R7 M360
2302,Apple,Workstation,Android,13.1,16,3.08,1480.24,Intel,E-Series E2-9000,1.5,1024,512,SSD,SSD,AMD,Radeon R4
2303,Google,Netbook,Mac OS X,15.2,16,1.27,2281.84,Samsung,Xeon E3-1535M v6,2.6,1024,256,HDD,HDD,Intel,Quadro M2000M
2304,Lenovo,Notebook,Mac OS X,15.7,8,1.31,1820.6,Intel,Core i5 7200U,2.6,128,256,Flash Storage,No,Nvidia,GeForce 940M
2305,Microsoft,2 in 1 Convertible,Linux,16.9,16,2.05,2793.89,AMD,Core i3 7100U,2.3,512,0,Hybrid,Hybrid,ARM,Iris Plus Graphics 640
2306,Toshiba,Netbook,Windows 10 S,14.7,8,2.44,2708.25,AMD,Pentium Quad Core N3700,3.9,512,512,Hybrid,Hybrid,ARM,GeForce GTX 980 
2307,Mediacom,Gaming,Android,16.3,32,1.96,2625.58,AMD,Core i7 6820HQ,1.2,512,256,SSD,SSD,AMD,GeForce GTX 960
2308,Razer,Netbook,Android,16.6,8,1.18,1282.14,AMD,Xeon E3-1535M v5,3.2,1024,256,Hybrid,HDD,ARM,Quadro M1200
2309,Toshiba,Workstation,Linux,12.4,4,2.08,2154.74,Samsung,A12-Series 9720P,3.4,1024,256,Hybrid,HDD,ARM,GeForce GTX 980 
2310,Microsoft,Ultrabook,macOS,13.8,32,1.35,1420.19,AMD,Core i7 7560U,3.0,256,256,SSD,SSD,AMD,GeForce MX150
2311,Chuwi,Ultrabook,Windows 7,15.6,8,1.6,353.51,Intel,Core i7 8650U,4.2,512,0,Hybrid,SSD,Nvidia,Radeon R7 M460
2312,Fujitsu,Netbook,Android,14.6,16,1.93,2180.63,AMD,Core i7 7700HQ,3.0,128,512,SSD,SSD,AMD,GeForce 930M
2313,Mediacom,Netbook,Android,14.2,8,1.79,2831.14,Samsung,Core M M3-6Y30,1.7,1024,0,Flash Storage,SSD,Nvidia,GeForce GTX 980M
2314,Razer,2 in 1 Convertible,Windows 10 S,17.1,8,2.64,849.0,Samsung,Core M 6Y30,3.8,512,1024,HDD,No,ARM,Quadro M1000M
2315,Fujitsu,Notebook,Android,17.0,32,3.26,2169.75,Samsung,A12-Series 9700P,3.6,128,1024,Flash Storage,SSD,ARM,Radeon R7 M440
2316,Toshiba,Workstation,Chrome OS,14.0,8,2.48,1362.0,Samsung,Celeron Dual Core N3050,2.0,1024,512,SSD,Hybrid,ARM,GeForce 150MX
2317,Razer,Gaming,macOS,12.1,4,1.33,2967.73,AMD,Core i3 7100U,3.1,128,512,Flash Storage,No,AMD,GeForce GTX 960M
2318,Mediacom,Notebook,No OS,16.8,4,2.94,2464.46,Samsung,Core i3 7100U,3.0,512,512,Hybrid,HDD,Nvidia,Radeon R5 M315
2319,Microsoft,Gaming,Windows 10,12.5,4,1.98,1447.56,Intel,A4-Series 7210,3.8,256,512,SSD,HDD,Nvidia,GeForce 150MX
2320,Dell,Gaming,Windows 10,13.4,4,3.39,339.13,Intel,Core M m7-6Y75,2.7,512,512,SSD,SSD,AMD,GeForce MX150
2321,Dell,Netbook,Windows 7,13.3,16,1.12,1056.05,Intel,Celeron Quad Core N3710,1.7,256,256,SSD,Hybrid,Intel,Radeon R2
2322,Microsoft,Netbook,macOS,13.3,8,1.22,2749.71,Intel,A10-Series 9620P,2.7,256,256,HDD,HDD,AMD,Radeon R7 M365X
2323,Samsung,Gaming,Mac OS X,14.4,16,1.86,1490.26,Intel,Core i5 7Y57,1.4,512,1024,Flash Storage,SSD,Nvidia,GeForce GTX 1050M
2324,Fujitsu,Ultrabook,Linux,14.3,4,1.45,1352.01,AMD,Core i7 8650U,2.2,256,256,Flash Storage,SSD,AMD,GeForce GT 940MX
2325,HP,Notebook,No OS,13.6,4,1.52,987.65,Intel,Core i7 6560U,1.9,128,1024,Flash Storage,Hybrid,Nvidia,Radeon R7 M460
2326,Lenovo,Netbook,Chrome OS,14.3,8,2.76,2547.03,Intel,A6-Series 9220,3.1,128,256,Hybrid,No,Intel,Radeon 530
2327,Mediacom,Netbook,Mac OS X,14.8,16,1.79,2103.49,Intel,A10-Series A10-9620P,3.8,128,0,Hybrid,HDD,AMD,Iris Plus Graphics 650
2328,Vero,Workstation,Android,15.0,4,1.01,1045.49,AMD,FX 9830P,2.4,256,1024,HDD,SSD,Nvidia,Radeon RX 580
2329,Lenovo,Workstation,Windows 10 S,15.0,16,1.37,2163.05,Samsung,Core i5,3.2,1024,256,Flash Storage,Hybrid,ARM,GeForce 940M
2330,Google,Notebook,Android,12.5,4,3.12,1669.63,AMD,Core M M3-6Y30,2.1,1024,0,SSD,HDD,AMD,GeForce GTX 960M
2331,Xiaomi,Notebook,macOS,11.7,4,3.25,2097.12,Intel,Core i7 6560U,4.4,512,1024,Hybrid,Hybrid,Nvidia,GeForce 920M
2332,Vero,Netbook,Windows 7,14.0,32,1.41,2076.79,AMD,FX 8800P,1.1,512,512,Hybrid,HDD,AMD,GeForce GTX 1060
2333,Toshiba,Gaming,Android,15.3,32,3.14,1726.58,Intel,Core i7 7600U,2.0,1024,256,HDD,No,ARM,HD Graphics 515
2334,Samsung,Notebook,Android,17.1,4,3.04,1689.62,Intel,Core M 7Y30,2.4,1024,512,HDD,Hybrid,Nvidia,Radeon R5 M330
2335,Razer,Ultrabook,macOS,16.1,8,2.76,1508.8,AMD,Core i7 7700HQ,1.6,1024,512,HDD,HDD,Intel,HD Graphics 6000
2336,LG,Notebook,Windows 10,17.1,8,1.82,2277.35,AMD,Pentium Quad Core N3710,2.7,512,256,Hybrid,HDD,AMD,Radeon R4
2337,Vero,Gaming,macOS,13.2,16,1.36,1460.04,Intel,Core M m3,1.6,1024,0,SSD,HDD,ARM,GeForce 930MX
2338,Lenovo,2 in 1 Convertible,Windows 7,12.4,4,2.55,840.85,Samsung,Core i7 7700HQ,2.1,256,256,Flash Storage,SSD,Intel,Radeon R5 M430
2339,Toshiba,2 in 1 Convertible,Windows 10 S,16.7,16,1.06,2474.2,Samsung,Core M m7-6Y75,3.3,512,256,SSD,Hybrid,AMD,Radeon 540
2340,Toshiba,Gaming,Windows 10 S,14.2,4,1.13,2937.87,Samsung,Core i7 7700HQ,2.1,1024,1024,Hybrid,Hybrid,Nvidia,Radeon R5 M420X
2341,Fujitsu,Notebook,Windows 10 S,16.9,4,2.7,1825.68,AMD,E-Series 6110,2.8,256,512,SSD,SSD,Nvidia,Graphics 620
2342,Lenovo,Netbook,Windows 10 S,12.5,32,2.98,1317.91,Samsung,Core i3 7130U,1.7,256,512,Hybrid,HDD,ARM,GeForce GTX 1050 Ti
2343,Toshiba,Workstation,Windows 10 S,16.9,8,2.18,448.1,Samsung,Core i7 6500U,2.6,256,256,HDD,SSD,ARM,HD Graphics 630
2344,Vero,Ultrabook,macOS,13.6,16,2.5,2307.84,Intel,Core M M3-6Y30,1.2,1024,1024,Flash Storage,Hybrid,ARM,Radeon R7
2345,Lenovo,Netbook,Linux,15.0,16,3.22,2335.56,Samsung,FX 8800P,3.4,512,0,Hybrid,SSD,ARM,FirePro W4190M
2346,Acer,Notebook,Linux,13.2,8,2.74,935.41,Intel,Core M M3-6Y30,1.9,128,0,Hybrid,HDD,Nvidia,FirePro W5130M
2347,Razer,2 in 1 Convertible,No OS,16.2,8,2.23,1633.35,Intel,A4-Series 7210,4.4,128,0,Flash Storage,HDD,Intel,HD Graphics 520
2348,Vero,Notebook,No OS,14.5,16,1.45,315.94,Intel,Core i7 6920HQ,3.0,512,256,Flash Storage,No,AMD,GeForce GTX 1050 Ti
2349,Vero,Workstation,Mac OS X,15.5,16,2.92,1902.85,Intel,Atom x5-Z8350,1.6,128,256,Flash Storage,No,ARM,Quadro M2200M
2350,Lenovo,Ultrabook,No OS,12.6,16,2.51,2723.43,Intel,E-Series E2-9000e,3.3,1024,1024,HDD,Hybrid,Intel,Iris Plus Graphics 640
2351,Apple,Workstation,No OS,15.3,4,3.38,1315.79,AMD,Core i5 6200U,3.9,256,512,HDD,HDD,Nvidia,GeForce 920MX
2352,Google,Gaming,No OS,13.7,4,1.78,2240.71,AMD,Core M m3-7Y30,3.2,128,1024,SSD,Hybrid,Intel,Radeon R2
2353,Samsung,Notebook,Windows 7,17.1,4,3.11,443.72,Samsung,Core i7 6920HQ,3.3,128,256,HDD,No,AMD,Quadro M3000M
2354,Chuwi,Notebook,No OS,13.8,4,1.06,2625.03,Samsung,Core i5 6200U,1.6,128,256,Flash Storage,SSD,AMD,GeForce 940M
2355,Mediacom,Gaming,Windows 10,13.7,4,3.21,538.3,Intel,E-Series E2-9000e,2.5,512,512,Flash Storage,HDD,AMD,FirePro W4190M 
2356,Samsung,Workstation,macOS,12.2,4,2.0,1664.95,Intel,Core M m3-7Y30,4.5,1024,1024,Flash Storage,No,AMD,HD Graphics 515
2357,Asus,Netbook,Mac OS X,14.5,16,2.89,1467.24,Intel,Core i7,1.6,128,512,SSD,Hybrid,Nvidia,Radeon RX 580
2358,Apple,Netbook,macOS,13.7,8,1.19,1709.15,Intel,Core M m3,3.3,128,1024,HDD,SSD,Intel,GeForce GTX1080
2359,Microsoft,2 in 1 Convertible,Android,12.5,16,2.03,1621.35,Intel,Core i5 7500U,3.7,512,1024,Hybrid,Hybrid,Intel,Radeon R7 M465
2360,Apple,2 in 1 Convertible,Mac OS X,17.3,32,1.98,2081.67,Intel,A8-Series 7410,4.3,256,512,HDD,No,Intel,Quadro M620
2361,Lenovo,Gaming,Windows 10,14.2,32,1.61,2257.73,Samsung,Celeron Dual Core N3060,3.0,128,256,Flash Storage,No,Nvidia,Radeon Pro 560
2362,Acer,Notebook,No OS,16.3,16,1.07,2717.56,AMD,Celeron Dual Core N3050,1.1,128,512,SSD,HDD,Nvidia,Radeon R5
2363,Vero,Netbook,No OS,12.0,32,2.6,2546.19,AMD,Core i3 7100U,3.5,1024,0,Hybrid,SSD,Nvidia,FirePro W6150M
2364,Mediacom,2 in 1 Convertible,Windows 10 S,16.8,32,3.38,2003.04,Intel,Ryzen 1700,4.1,512,0,Hybrid,No,Nvidia,Quadro M2000M
2365,Toshiba,2 in 1 Convertible,No OS,17.0,4,2.44,2767.57,Intel,E-Series 9000e,3.9,512,1024,Hybrid,Hybrid,ARM,HD Graphics 510
2366,Razer,Ultrabook,Android,12.3,32,2.84,560.37,Intel,Atom Z8350,1.5,128,1024,Hybrid,SSD,Nvidia,HD Graphics 520
2367,Samsung,Gaming,macOS,12.3,8,2.66,1798.82,AMD,E-Series 9000,4.4,256,512,Hybrid,HDD,ARM,Radeon RX 540
2368,Dell,Netbook,Mac OS X,15.8,4,2.54,1253.95,Samsung,Core M m7-6Y75,3.4,512,1024,Flash Storage,SSD,ARM,GeForce 930MX 
2369,Mediacom,Notebook,Mac OS X,12.8,16,2.75,2707.72,Samsung,Core i7,1.6,512,0,Flash Storage,Hybrid,ARM,Iris Graphics 540
2370,Google,Netbook,Windows 10 S,13.2,16,1.67,2128.79,Intel,Core i5 6260U,3.0,512,1024,HDD,HDD,AMD,Radeon R7 M440
2371,Acer,2 in 1 Convertible,Windows 7,14.0,32,2.01,2430.39,Intel,E-Series 7110,1.9,256,256,HDD,No,ARM,Quadro M2200
2372,Lenovo,Ultrabook,No OS,13.9,8,1.61,2404.77,Intel,Xeon E3-1505M V6,3.4,256,0,HDD,Hybrid,AMD,GeForce MX130
2373,Huawei,Notebook,Windows 10 S,12.8,8,3.0,1726.08,AMD,Celeron Dual Core N3060,4.1,256,512,Hybrid,No,Nvidia,Radeon RX 560
2374,Microsoft,Netbook,Android,16.2,4,2.85,2686.88,AMD,E-Series 6110,1.9,512,256,SSD,No,Intel,GeForce GT 940MX
2375,Huawei,Netbook,Linux,13.3,16,2.2,1079.81,Intel,A4-Series 7210,2.9,512,256,HDD,Hybrid,AMD,Radeon R7 M460
2376,Asus,Netbook,No OS,12.5,4,1.31,2756.6,AMD,Core i7 6820HK,3.2,256,512,Hybrid,SSD,AMD,GeForce GTX 960
2377,Google,Gaming,Windows 10,13.0,8,1.81,2059.9,Samsung,Pentium Dual Core 4405U,2.8,1024,512,SSD,SSD,AMD,Mali T860 MP4
2378,Apple,Ultrabook,Chrome OS,13.4,4,1.65,2950.24,Samsung,Core i3 7100U,3.8,256,512,Hybrid,HDD,AMD,Iris Pro Graphics
2379,Huawei,Gaming,Windows 7,12.6,16,2.85,2993.63,Intel,A9-Series 9410,2.8,256,512,Hybrid,SSD,AMD,GeForce GTX 1050Ti
2380,Samsung,2 in 1 Convertible,Windows 10 S,17.0,16,1.51,428.1,Samsung,Core i3 7100U,4.2,1024,0,Hybrid,Hybrid,ARM,GeForce 940MX
2381,Apple,Gaming,Windows 10 S,13.0,32,3.28,1939.27,Intel,Core i7 7500U,2.8,1024,0,Hybrid,SSD,Intel,Radeon R5 430
2382,Acer,Netbook,Chrome OS,12.1,4,1.26,2731.06,AMD,Core i5,1.5,256,0,Hybrid,No,Intel,GeForce MX130
2383,HP,Notebook,Chrome OS,12.5,32,2.97,2898.05,Samsung,Core i5 7500U,3.2,128,256,SSD,Hybrid,Intel,R4 Graphics
2384,Fujitsu,Netbook,Windows 10,13.7,32,2.55,2359.72,Samsung,Core M,3.9,1024,512,Flash Storage,No,Intel,HD Graphics 540
2385,Acer,Netbook,No OS,13.2,16,1.34,1359.09,Samsung,E-Series 7110,1.8,1024,256,Flash Storage,Hybrid,Intel,GeForce 940M
2386,Xiaomi,2 in 1 Convertible,Android,12.6,16,2.85,2213.46,Samsung,Core i7 6500U,2.6,512,1024,Hybrid,HDD,ARM,Radeon R7 Graphics
2387,Google,Notebook,Mac OS X,11.8,16,2.25,1851.91,Samsung,Celeron Quad Core N3710,3.2,256,1024,Hybrid,Hybrid,Intel,FirePro W5130M
2388,Toshiba,Workstation,No OS,11.8,8,2.51,2270.36,Samsung,Core i7 8650U,2.1,512,256,SSD,HDD,Nvidia,FirePro W6150M
2389,Razer,Workstation,macOS,16.6,16,2.92,2008.22,Samsung,A4-Series 7210,4.4,1024,0,Hybrid,HDD,Nvidia,GeForce GTX 1050M
2390,Mediacom,Gaming,macOS,16.8,16,3.11,2452.44,Intel,Core M m3,1.3,512,256,Hybrid,HDD,AMD,GeForce GTX 950M
2391,Toshiba,Workstation,Linux,16.8,4,3.19,652.77,AMD,Celeron Dual Core 3855U,3.0,128,512,Flash Storage,SSD,ARM,GeForce 920MX 
2392,MSI,Netbook,Windows 10,16.2,8,2.18,1523.52,Samsung,Pentium Dual Core N4200,2.2,1024,1024,HDD,SSD,ARM,Radeon R4 Graphics
2393,Samsung,Netbook,Windows 7,16.2,16,2.82,2324.76,AMD,Core i3 7100U,1.6,512,512,Hybrid,Hybrid,Intel,Radeon Pro 555
2394,Samsung,Netbook,Windows 10,16.5,32,2.47,2013.25,Intel,Pentium Dual Core 4405U,2.0,1024,512,Flash Storage,HDD,ARM,Quadro M620
2395,Microsoft,Workstation,macOS,12.4,8,2.66,1216.43,Intel,Core i5 7Y57,1.0,512,0,HDD,No,AMD,GeForce 920M
2396,Dell,Gaming,Android,14.3,16,1.55,2175.77,AMD,Core i7 7500U,3.5,256,1024,Hybrid,HDD,Nvidia,HD Graphics
2397,Toshiba,Gaming,No OS,13.4,32,2.87,358.77,Intel,Celeron Quad Core N3160,2.2,128,1024,Flash Storage,HDD,Nvidia,GeForce 930M
2398,Acer,Ultrabook,Windows 7,15.0,32,1.47,688.59,Intel,FX 8800P,2.3,512,256,Flash Storage,No,Nvidia,Radeon Pro 560
2399,Acer,Gaming,No OS,16.2,32,1.12,962.06,Samsung,Pentium Dual Core 4405Y,1.8,512,512,HDD,No,Nvidia,GeForce GTX 1050 Ti
2400,Razer,Workstation,Windows 10 S,11.9,8,2.69,2002.25,Intel,Core i5 7300HQ,1.8,128,256,SSD,No,AMD,HD Graphics 630
2401,Samsung,Workstation,Windows 10 S,14.4,32,2.96,1528.28,AMD,A8-Series 7410,3.7,1024,1024,HDD,SSD,Nvidia,Radeon RX 550
2402,Huawei,2 in 1 Convertible,macOS,12.8,4,2.53,2475.99,Samsung,Core i7 7820HK,1.7,128,0,SSD,HDD,ARM,Quadro M520M
2403,Chuwi,2 in 1 Convertible,Android,13.7,8,3.06,1750.86,Samsung,Celeron Dual Core N3350,1.7,256,256,SSD,HDD,Nvidia,GeForce GTX1060
2404,Acer,Netbook,Windows 7,13.4,4,2.16,686.79,AMD,Core i7,2.5,1024,0,Hybrid,Hybrid,Nvidia,GeForce 940M
2405,Asus,Netbook,No OS,15.9,16,1.76,1669.02,AMD,Ryzen 1700,1.4,1024,512,Flash Storage,SSD,AMD,Radeon RX 540
2406,LG,Gaming,Mac OS X,11.9,16,1.13,1830.32,AMD,Pentium Quad Core N4200,2.2,128,256,Flash Storage,SSD,AMD,Radeon RX 540
2407,Mediacom,Ultrabook,Windows 10,13.7,8,2.34,1732.95,Samsung,Core M,4.1,512,512,SSD,Hybrid,Nvidia,Quadro M520M
2408,LG,Ultrabook,Linux,13.4,32,2.64,1091.66,AMD,Core M m3-7Y30,1.9,512,256,Flash Storage,No,Intel,R4 Graphics
2409,Acer,Netbook,Windows 10,13.3,8,3.45,2672.91,Samsung,E-Series E2-9000,2.3,512,512,HDD,Hybrid,Intel,GeForce GTX 980 
2410,Acer,2 in 1 Convertible,Chrome OS,15.9,16,2.91,637.32,Samsung,Core i7 6600U,2.3,128,256,Hybrid,Hybrid,AMD,Radeon R9 M385
2411,Huawei,Ultrabook,Windows 10,16.8,4,1.14,2166.22,Samsung,Core i3 7100U,2.6,128,1024,Flash Storage,SSD,ARM,Radeon R5
2412,MSI,Ultrabook,Windows 10 S,12.2,16,1.03,1615.78,Samsung,A6-Series 9220,3.8,128,1024,HDD,SSD,ARM,Radeon R5 M420
2413,Lenovo,Gaming,Android,13.2,8,2.79,2221.4,Samsung,Core i7 7560U,4.0,1024,1024,HDD,No,Nvidia,HD Graphics 5300
2414,HP,Gaming,Windows 10 S,14.6,4,1.87,2305.33,Intel,Core M 6Y54,2.1,1024,1024,SSD,Hybrid,ARM,Quadro M620M
2415,LG,Netbook,macOS,14.8,32,3.34,945.25,AMD,Core i7 7Y75,3.2,512,512,HDD,No,ARM,GeForce 940MX
2416,Acer,Notebook,Mac OS X,14.9,32,3.46,805.89,AMD,Core i5 7300U,4.3,256,512,Hybrid,Hybrid,Intel,GeForce GTX 960
2417,Dell,Ultrabook,Windows 10,15.3,32,3.26,1517.83,Samsung,Celeron Dual Core 3205U,3.0,1024,1024,HDD,Hybrid,ARM,Radeon R3
2418,Chuwi,Ultrabook,Windows 10 S,16.9,4,1.87,1635.58,Intel,Xeon E3-1505M V6,3.5,1024,256,Flash Storage,SSD,Intel,Radeon R5 430
2419,Microsoft,Notebook,Mac OS X,11.6,4,1.34,1060.23,Samsung,Core M 6Y30,3.7,128,1024,Hybrid,HDD,Intel,Radeon R7 M365X
2420,Acer,2 in 1 Convertible,Windows 7,16.5,8,2.17,2141.87,Intel,E-Series E2-9000,2.3,512,256,Hybrid,No,ARM,GeForce GTX 980 
2421,Dell,Notebook,Mac OS X,11.7,8,1.87,1570.21,Samsung,Pentium Quad Core N3710,2.7,512,1024,HDD,HDD,Nvidia,FirePro W4190M
2422,Acer,Ultrabook,Linux,16.6,4,1.54,2310.13,AMD,E-Series 6110,1.1,256,512,Flash Storage,Hybrid,Nvidia,Radeon R5 M420X
2423,Vero,Notebook,Android,12.3,8,2.97,2565.44,Intel,Atom x5-Z8300,2.9,256,0,Flash Storage,No,ARM,Mali T860 MP4
2424,LG,Netbook,Windows 7,15.4,32,3.42,2085.55,Samsung,Core i7 7600U,1.7,128,0,SSD,HDD,Intel,GeForce GT 940MX
2425,Samsung,2 in 1 Convertible,macOS,16.2,8,2.59,1444.53,AMD,Core i5 7500U,2.4,512,1024,Flash Storage,No,AMD,HD Graphics
2426,Razer,Netbook,Windows 7,13.2,4,1.48,2938.38,AMD,A12-Series 9700P,1.2,256,512,SSD,HDD,ARM,Quadro M1200
2427,Chuwi,Netbook,Mac OS X,15.4,4,2.65,719.31,AMD,A8-Series 7410,1.4,1024,512,Hybrid,Hybrid,Intel,Graphics 620
2428,Huawei,Ultrabook,Mac OS X,11.9,32,2.25,1799.71,AMD,Core i7 7500U,1.4,1024,512,Flash Storage,SSD,Nvidia,Radeon R5 M330
2429,Fujitsu,2 in 1 Convertible,No OS,14.5,8,3.0,1918.36,Samsung,Core i7 6920HQ,2.8,256,0,SSD,SSD,Intel,Radeon RX 560
2430,LG,Gaming,Chrome OS,14.4,16,2.44,964.45,Samsung,Atom x5-Z8350,2.4,512,1024,Hybrid,SSD,AMD,HD Graphics 530
2431,Lenovo,Notebook,Windows 10 S,12.2,16,2.64,2212.77,Samsung,Atom X5-Z8350,3.9,256,512,HDD,SSD,AMD,GeForce GTX 1070M
2432,Microsoft,Workstation,Android,14.2,32,3.16,507.43,Intel,Core M M3-6Y30,2.9,1024,512,HDD,No,Intel,GeForce 920
2433,LG,Ultrabook,Android,15.0,32,2.86,1692.03,Intel,E-Series 6110,3.0,512,256,Hybrid,No,Intel,Graphics 620
2434,Toshiba,Ultrabook,Windows 10,15.2,4,2.04,586.4,AMD,Atom X5-Z8350,1.8,128,1024,SSD,Hybrid,AMD,Iris Plus Graphics 640
2435,Dell,Ultrabook,Mac OS X,16.9,8,2.38,1782.66,Intel,Ryzen 1700,1.0,1024,1024,Hybrid,Hybrid,AMD,HD Graphics 510
2436,Lenovo,Ultrabook,Mac OS X,15.3,8,1.74,975.6,Intel,Celeron Quad Core N3450,2.3,1024,0,Hybrid,No,Intel,R17M-M1-70
2437,Vero,Workstation,Android,14.4,16,3.1,2585.59,Samsung,Core i7 7Y75,2.7,128,512,HDD,Hybrid,ARM,Iris Graphics 540
2438,MSI,Ultrabook,Windows 10 S,13.0,4,2.48,2305.28,AMD,Core i7 6500U,4.5,1024,256,SSD,SSD,ARM,GeForce GTX1050 Ti
2439,Asus,Ultrabook,Windows 10,13.5,4,1.34,1892.45,Intel,Core i7 7660U,3.9,1024,256,HDD,SSD,ARM,Quadro 3000M
2440,Google,Ultrabook,macOS,14.8,4,1.76,2593.42,AMD,Core i5 6440HQ,1.4,512,1024,SSD,No,Intel,HD Graphics 520
